nombre_barrio_vulnerable	fecha_mes	rango_etario	sexo	posible_extranjero	fallecido	cantidad
Asentamiento Luján	2021-05-01	20_a_49	femenino	no	no	2
Asentamiento Luján	2021-06-01	20_a_49	femenino	si	no	2
Asentamiento Luján	2021-12-01	20_a_49	femenino	no	no	1
Asentamiento Luján	2021-12-01	20_a_49	femenino	si	no	1
Asentamiento Luján	2021-12-01	20_a_49	masculino	si	no	1
Asentamiento Luján	2022-01-01	20_a_49	femenino	no	no	3
Asentamiento Luján	2022-01-01	20_a_49	masculino	no	no	4
Asentamiento Luján	2022-01-01	20_a_49	masculino	si	no	1
Asentamiento Luján	2022-02-01	20_a_49	masculino	no	no	1
Asentamiento Luján	2022-03-01	hasta_19	masculino	no	no	1
Asentamiento Magaldi	2022-01-01	20_a_49	masculino	si	no	1
Asentamiento Magaldi	2022-01-01	50_a_64	femenino	si	no	1
Asentamiento María Auxiliadora	2020-05-01	hasta_19	femenino	no	no	1
Asentamiento María Auxiliadora	2020-05-01	20_a_49	femenino	si	no	1
Asentamiento María Auxiliadora	2020-05-01	20_a_49	masculino	no	no	1
Asentamiento María Auxiliadora	2020-06-01	hasta_19	femenino	no	no	3
Asentamiento María Auxiliadora	2020-06-01	hasta_19	masculino	no	no	2
Asentamiento María Auxiliadora	2020-06-01	hasta_19	masculino	si	no	1
Asentamiento María Auxiliadora	2020-06-01	20_a_49	femenino	no	no	1
Asentamiento María Auxiliadora	2020-06-01	20_a_49	femenino	si	no	6
Asentamiento María Auxiliadora	2020-06-01	20_a_49	masculino	no	no	2
Asentamiento María Auxiliadora	2020-06-01	20_a_49	masculino	si	no	5
Asentamiento María Auxiliadora	2020-06-01	50_a_64	masculino	si	no	2
Asentamiento María Auxiliadora	2020-07-01	hasta_19	femenino	no	no	3
Asentamiento María Auxiliadora	2020-07-01	hasta_19	masculino	no	no	3
Asentamiento María Auxiliadora	2020-07-01	hasta_19	masculino	si	no	2
Asentamiento María Auxiliadora	2020-07-01	20_a_49	femenino	no	no	2
Asentamiento María Auxiliadora	2020-07-01	20_a_49	femenino	si	no	5
Asentamiento María Auxiliadora	2020-07-01	20_a_49	masculino	si	no	4
Asentamiento María Auxiliadora	2020-07-01	50_a_64	femenino	si	no	1
Asentamiento María Auxiliadora	2020-08-01	hasta_19	femenino	no	no	3
Asentamiento María Auxiliadora	2020-08-01	hasta_19	masculino	no	no	1
Asentamiento María Auxiliadora	2020-08-01	hasta_19	masculino	si	no	1
Asentamiento María Auxiliadora	2020-08-01	20_a_49	femenino	si	no	4
Asentamiento María Auxiliadora	2020-08-01	20_a_49	masculino	no	no	1
Asentamiento María Auxiliadora	2020-08-01	20_a_49	masculino	si	no	1
Asentamiento María Auxiliadora	2020-08-01	50_a_64	masculino	no	no	1
Asentamiento María Auxiliadora	2020-09-01	20_a_49	femenino	no	no	1
Asentamiento María Auxiliadora	2020-09-01	20_a_49	masculino	no	no	1
Asentamiento María Auxiliadora	2020-10-01	hasta_19	femenino	no	no	1
Asentamiento María Auxiliadora	2020-10-01	hasta_19	masculino	no	no	1
Asentamiento María Auxiliadora	2020-10-01	50_a_64	masculino	si	no	1
Asentamiento María Auxiliadora	2020-10-01	65_y_mas	masculino	si	no	1
Asentamiento María Auxiliadora	2020-11-01	hasta_19	femenino	no	no	1
Asentamiento María Auxiliadora	2020-12-01	20_a_49	masculino	si	no	1
Asentamiento María Auxiliadora	2021-01-01	20_a_49	femenino	no	no	1
Asentamiento María Auxiliadora	2021-03-01	hasta_19	femenino	no	no	1
Asentamiento María Auxiliadora	2021-03-01	20_a_49	masculino	no	no	1
Asentamiento María Auxiliadora	2021-04-01	20_a_49	femenino	no	no	2
Asentamiento María Auxiliadora	2021-04-01	50_a_64	femenino	si	no	3
Asentamiento María Auxiliadora	2021-04-01	50_a_64	masculino	si	no	1
Asentamiento María Auxiliadora	2021-04-01	65_y_mas	masculino	si	no	1
Asentamiento María Auxiliadora	2021-05-01	hasta_19	femenino	no	no	2
Asentamiento María Auxiliadora	2021-05-01	20_a_49	femenino	no	no	2
Asentamiento María Auxiliadora	2021-05-01	20_a_49	femenino	si	no	4
Asentamiento María Auxiliadora	2021-05-01	20_a_49	masculino	no	no	2
Asentamiento María Auxiliadora	2021-05-01	20_a_49	masculino	si	no	2
Asentamiento María Auxiliadora	2021-06-01	20_a_49	femenino	no	no	1
Asentamiento María Auxiliadora	2021-06-01	20_a_49	femenino	si	no	1
Asentamiento María Auxiliadora	2021-07-01	20_a_49	femenino	si	no	1
Asentamiento María Auxiliadora	2021-07-01	20_a_49	masculino	no	no	1
Asentamiento María Auxiliadora	2021-07-01	50_a_64	femenino	si	no	1
Asentamiento María Auxiliadora	2021-09-01	hasta_19	femenino	no	no	1
Asentamiento María Auxiliadora	2021-09-01	20_a_49	femenino	si	no	1
Asentamiento María Auxiliadora	2021-09-01	20_a_49	masculino	si	no	1
Asentamiento María Auxiliadora	2021-12-01	20_a_49	femenino	si	no	1
Asentamiento María Auxiliadora	2022-01-01	hasta_19	femenino	no	no	1
Asentamiento María Auxiliadora	2022-01-01	20_a_49	femenino	no	no	6
Asentamiento María Auxiliadora	2022-01-01	20_a_49	femenino	si	no	6
Asentamiento María Auxiliadora	2022-01-01	20_a_49	masculino	no	no	1
Asentamiento María Auxiliadora	2022-01-01	20_a_49	masculino	si	no	2
Asentamiento María Auxiliadora	2022-01-01	50_a_64	femenino	si	no	1
Asentamiento María Auxiliadora	2022-01-01	65_y_mas	femenino	no	no	1
Asentamiento María Auxiliadora	2022-02-01	20_a_49	femenino	no	no	2
Asentamiento María Auxiliadora	2022-02-01	20_a_49	femenino	si	no	1
Asentamiento María Auxiliadora	2022-02-01	20_a_49	masculino	no	no	1
Asentamiento Matanza y Ferré	2020-05-01	20_a_49	femenino	no	no	1
Asentamiento Matanza y Ferré	2020-06-01	20_a_49	femenino	si	no	1
Asentamiento Matanza y Ferré	2020-06-01	20_a_49	masculino	no	no	1
Asentamiento Matanza y Ferré	2020-07-01	20_a_49	femenino	no	no	1
Asentamiento Matanza y Ferré	2020-07-01	20_a_49	femenino	si	no	1
Asentamiento Matanza y Ferré	2020-07-01	20_a_49	masculino	no	no	1
Asentamiento Matanza y Ferré	2020-07-01	20_a_49	masculino	si	no	1
Asentamiento Matanza y Ferré	2020-10-01	50_a_64	femenino	si	no	1
Asentamiento Matanza y Ferré	2020-12-01	hasta_19	masculino	no	no	1
Asentamiento Matanza y Ferré	2020-12-01	20_a_49	masculino	si	no	1
Asentamiento Matanza y Ferré	2021-01-01	20_a_49	masculino	no	no	1
Asentamiento Matanza y Ferré	2021-04-01	20_a_49	masculino	si	no	1
Asentamiento Matanza y Ferré	2021-04-01	50_a_64	femenino	si	no	1
Asentamiento Matanza y Ferré	2021-06-01	hasta_19	masculino	no	no	1
Asentamiento Matanza y Ferré	2021-06-01	20_a_49	femenino	si	no	1
Asentamiento Matanza y Ferré	2021-06-01	20_a_49	masculino	si	no	1
Asentamiento Matanza y Ferré	2021-06-01	50_a_64	femenino	no	no	1
Asentamiento Matanza y Ferré	2021-07-01	hasta_19	masculino	no	no	1
Asentamiento Matanza y Ferré	2021-07-01	20_a_49	femenino	no	no	2
Asentamiento Matanza y Ferré	2021-07-01	20_a_49	masculino	si	no	1
Asentamiento Matanza y Ferré	2021-07-01	50_a_64	masculino	si	no	2
Asentamiento Matanza y Ferré	2021-12-01	20_a_49	femenino	no	no	1
Asentamiento Matanza y Ferré	2021-12-01	50_a_64	femenino	si	no	1
Asentamiento Matanza y Ferré	2022-01-01	20_a_49	femenino	si	no	4
Asentamiento Matanza y Ferré	2022-01-01	20_a_49	masculino	no	no	1
Asentamiento Matanza y Ferré	2022-01-01	20_a_49	masculino	si	no	1
Asentamiento Matanza y Ferré	2022-01-01	50_a_64	femenino	si	no	3
Asentamiento Portela	2020-07-01	hasta_19	femenino	no	no	1
Asentamiento Portela	2021-04-01	hasta_19	masculino	no	no	1
Asentamiento Rodrigo Bueno	2020-04-01	hasta_19	femenino	no	no	1
Asentamiento Rodrigo Bueno	2020-05-01	hasta_19	masculino	no	no	2
Asentamiento Rodrigo Bueno	2020-06-01	hasta_19	femenino	no	no	8
Asentamiento Rodrigo Bueno	2020-06-01	hasta_19	masculino	no	no	12
Asentamiento Rodrigo Bueno	2020-06-01	hasta_19	masculino	si	no	4
Asentamiento Rodrigo Bueno	2020-06-01	20_a_49	femenino	no	no	6
Asentamiento Rodrigo Bueno	2020-06-01	20_a_49	femenino	si	no	16
Asentamiento Rodrigo Bueno	2020-06-01	20_a_49	masculino	no	no	1
Asentamiento Rodrigo Bueno	2020-06-01	20_a_49	masculino	si	no	5
Asentamiento Rodrigo Bueno	2020-06-01	65_y_mas	femenino	si	no	1
Asentamiento Rodrigo Bueno	2020-07-01	hasta_19	femenino	no	no	1
Asentamiento Rodrigo Bueno	2020-07-01	hasta_19	femenino	si	no	2
Asentamiento Rodrigo Bueno	2020-07-01	hasta_19	masculino	no	no	5
Asentamiento Rodrigo Bueno	2020-07-01	hasta_19	masculino	si	no	1
Asentamiento Rodrigo Bueno	2020-07-01	20_a_49	femenino	si	no	10
Asentamiento Rodrigo Bueno	2020-07-01	20_a_49	masculino	si	no	2
Asentamiento Rodrigo Bueno	2020-07-01	50_a_64	femenino	si	no	1
Asentamiento Rodrigo Bueno	2020-07-01	50_a_64	masculino	si	no	1
Asentamiento Rodrigo Bueno	2020-08-01	hasta_19	femenino	no	no	3
Asentamiento Rodrigo Bueno	2020-08-01	hasta_19	masculino	no	no	2
Asentamiento Rodrigo Bueno	2020-08-01	20_a_49	femenino	si	no	2
Asentamiento Rodrigo Bueno	2020-08-01	20_a_49	masculino	si	no	1
Asentamiento Rodrigo Bueno	2020-08-01	50_a_64	masculino	si	no	1
Asentamiento Rodrigo Bueno	2020-09-01	hasta_19	femenino	no	no	2
Asentamiento Rodrigo Bueno	2020-09-01	hasta_19	masculino	no	no	1
Asentamiento Rodrigo Bueno	2020-09-01	20_a_49	femenino	no	no	1
Asentamiento Rodrigo Bueno	2020-09-01	20_a_49	femenino	si	no	4
Asentamiento Rodrigo Bueno	2020-09-01	20_a_49	masculino	no	no	1
Asentamiento Rodrigo Bueno	2020-09-01	20_a_49	masculino	si	no	1
Asentamiento Rodrigo Bueno	2020-09-01	50_a_64	masculino	si	no	1
Asentamiento Rodrigo Bueno	2020-10-01	20_a_49	femenino	si	no	3
Asentamiento Rodrigo Bueno	2020-10-01	20_a_49	masculino	si	no	1
Asentamiento Rodrigo Bueno	2020-12-01	20_a_49	masculino	no	no	1
Asentamiento Rodrigo Bueno	2021-03-01	hasta_19	masculino	si	no	1
Asentamiento Rodrigo Bueno	2021-03-01	20_a_49	femenino	si	no	1
Asentamiento Rodrigo Bueno	2021-03-01	50_a_64	masculino	si	no	1
Asentamiento Rodrigo Bueno	2021-04-01	hasta_19	femenino	no	no	1
Asentamiento Rodrigo Bueno	2021-04-01	hasta_19	masculino	no	no	1
Asentamiento Rodrigo Bueno	2021-04-01	20_a_49	femenino	si	no	7
Asentamiento Rodrigo Bueno	2021-04-01	20_a_49	masculino	si	no	1
Asentamiento Rodrigo Bueno	2021-04-01	50_a_64	femenino	si	no	2
Asentamiento Rodrigo Bueno	2021-05-01	hasta_19	femenino	no	no	1
Asentamiento Rodrigo Bueno	2021-05-01	hasta_19	femenino	si	no	1
Asentamiento Rodrigo Bueno	2021-05-01	hasta_19	masculino	no	no	1
Asentamiento Rodrigo Bueno	2021-05-01	20_a_49	femenino	si	no	1
Asentamiento Rodrigo Bueno	2021-05-01	20_a_49	masculino	si	no	2
Asentamiento Rodrigo Bueno	2021-05-01	65_y_mas	masculino	si	no	1
Asentamiento Rodrigo Bueno	2021-06-01	hasta_19	masculino	no	no	1
Asentamiento Rodrigo Bueno	2021-06-01	20_a_49	femenino	si	no	4
Asentamiento Rodrigo Bueno	2021-06-01	20_a_49	masculino	no	no	1
Asentamiento Rodrigo Bueno	2021-06-01	65_y_mas	femenino	si	no	1
Asentamiento Rodrigo Bueno	2021-08-01	20_a_49	femenino	si	no	1
Asentamiento Rodrigo Bueno	2021-12-01	20_a_49	femenino	no	no	1
Asentamiento Rodrigo Bueno	2022-01-01	hasta_19	femenino	no	no	1
Asentamiento Rodrigo Bueno	2022-01-01	hasta_19	masculino	no	no	2
Asentamiento Rodrigo Bueno	2022-01-01	20_a_49	femenino	si	no	8
Asentamiento Rodrigo Bueno	2022-01-01	20_a_49	masculino	no	no	2
Asentamiento Rodrigo Bueno	2022-01-01	20_a_49	masculino	si	no	1
Asentamiento Rodrigo Bueno	2022-01-01	50_a_64	masculino	si	no	1
Asentamiento Rodrigo Bueno	2022-02-01	hasta_19	femenino	no	no	1
Asentamiento Rodrigo Bueno	2022-02-01	50_a_64	femenino	si	no	1
Asentamiento Saldías	2020-05-01	20_a_49	femenino	no	no	1
Asentamiento Saldías	2020-05-01	20_a_49	masculino	si	no	1
Asentamiento Saldías	2022-01-01	20_a_49	femenino	no	no	1
Asentamiento San Cayetano	2020-07-01	20_a_49	masculino	no	no	1
Asentamiento San Cayetano	2020-08-01	20_a_49	masculino	si	no	1
Asentamiento San Cayetano	2022-01-01	20_a_49	masculino	no	no	1
Asentamiento San Pablo	2020-05-01	20_a_49	femenino	si	no	1
Asentamiento San Pablo	2021-06-01	20_a_49	masculino	si	no	1
Asentamiento Scapino	2020-06-01	hasta_19	femenino	si	no	1
Asentamiento Scapino	2020-06-01	hasta_19	masculino	no	no	2
Asentamiento Scapino	2020-06-01	20_a_49	femenino	no	no	2
Asentamiento Scapino	2020-06-01	20_a_49	masculino	no	no	1
Asentamiento Scapino	2020-06-01	50_a_64	masculino	si	no	1
Asentamiento Scapino	2020-06-01	65_y_mas	femenino	si	no	1
Asentamiento Scapino	2020-07-01	20_a_49	femenino	si	no	2
Asentamiento Scapino	2020-07-01	20_a_49	masculino	no	no	1
Asentamiento Scapino	2020-08-01	hasta_19	femenino	no	no	1
Asentamiento Scapino	2020-09-01	20_a_49	femenino	no	no	1
Asentamiento Scapino	2020-09-01	20_a_49	femenino	si	no	1
Asentamiento Scapino	2020-09-01	20_a_49	masculino	no	no	1
Asentamiento Scapino	2020-09-01	20_a_49	masculino	si	no	1
Asentamiento Scapino	2020-11-01	20_a_49	masculino	no	no	1
Asentamiento Scapino	2021-01-01	20_a_49	masculino	no	no	3
Asentamiento Scapino	2021-03-01	20_a_49	masculino	si	no	1
Asentamiento Scapino	2021-04-01	20_a_49	masculino	si	no	1
Asentamiento Scapino	2021-05-01	hasta_19	masculino	no	no	1
Asentamiento Scapino	2021-05-01	50_a_64	femenino	si	no	1
Asentamiento Scapino	2021-06-01	hasta_19	masculino	no	no	2
Asentamiento Scapino	2021-06-01	20_a_49	femenino	no	no	1
Asentamiento Scapino	2021-06-01	20_a_49	masculino	no	no	1
Asentamiento Scapino	2021-06-01	20_a_49	masculino	si	no	1
Asentamiento Scapino	2021-08-01	hasta_19	femenino	no	no	1
Asentamiento Scapino	2021-12-01	20_a_49	femenino	si	no	2
Asentamiento Scapino	2022-01-01	hasta_19	femenino	no	no	1
Asentamiento Scapino	2022-01-01	20_a_49	femenino	no	no	3
Asentamiento Scapino	2022-01-01	20_a_49	femenino	si	no	4
Asentamiento Scapino	2022-01-01	20_a_49	masculino	no	no	3
Asentamiento Scapino	2022-01-01	50_a_64	femenino	no	no	1
Asentamiento Scapino	2022-01-01	65_y_mas	femenino	si	no	1
Asentamiento Warnes y Newbery	2020-11-01	50_a_64	femenino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-04-01	20_a_49	femenino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-04-01	20_a_49	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-04-01	20_a_49	masculino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-04-01	50_a_64	masculino	si	no	2
Barrio 15 (Ciudad Oculta)	2020-05-01	hasta_19	femenino	no	no	6
Barrio 15 (Ciudad Oculta)	2020-05-01	hasta_19	femenino	si	no	4
Barrio 15 (Ciudad Oculta)	2020-05-01	hasta_19	masculino	no	no	6
Barrio 15 (Ciudad Oculta)	2020-05-01	20_a_49	femenino	no	no	8
Barrio 15 (Ciudad Oculta)	2020-05-01	20_a_49	femenino	si	no	8
Barrio 15 (Ciudad Oculta)	2020-05-01	20_a_49	masculino	no	no	6
Barrio 15 (Ciudad Oculta)	2020-05-01	20_a_49	masculino	si	no	9
Barrio 15 (Ciudad Oculta)	2020-05-01	50_a_64	femenino	no	no	2
Barrio 15 (Ciudad Oculta)	2020-05-01	50_a_64	femenino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-05-01	50_a_64	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-05-01	65_y_mas	femenino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-06-01	hasta_19	femenino	no	no	56
Barrio 15 (Ciudad Oculta)	2020-06-01	hasta_19	femenino	si	no	8
Barrio 15 (Ciudad Oculta)	2020-06-01	hasta_19	masculino	no	no	67
Barrio 15 (Ciudad Oculta)	2020-06-01	hasta_19	masculino	si	no	10
Barrio 15 (Ciudad Oculta)	2020-06-01	20_a_49	femenino	no	no	58
Barrio 15 (Ciudad Oculta)	2020-06-01	20_a_49	femenino	si	no	63
Barrio 15 (Ciudad Oculta)	2020-06-01	20_a_49	masculino	no	no	64
Barrio 15 (Ciudad Oculta)	2020-06-01	20_a_49	masculino	si	no	81
Barrio 15 (Ciudad Oculta)	2020-06-01	50_a_64	femenino	no	no	7
Barrio 15 (Ciudad Oculta)	2020-06-01	50_a_64	femenino	si	no	16
Barrio 15 (Ciudad Oculta)	2020-06-01	50_a_64	masculino	no	no	13
Barrio 15 (Ciudad Oculta)	2020-06-01	50_a_64	masculino	si	no	12
Barrio 15 (Ciudad Oculta)	2020-06-01	65_y_mas	femenino	si	no	2
Barrio 15 (Ciudad Oculta)	2020-06-01	65_y_mas	masculino	no	no	4
Barrio 15 (Ciudad Oculta)	2020-06-01	65_y_mas	masculino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-07-01	hasta_19	femenino	no	no	63
Barrio 15 (Ciudad Oculta)	2020-07-01	hasta_19	femenino	si	no	7
Barrio 15 (Ciudad Oculta)	2020-07-01	hasta_19	masculino	no	no	41
Barrio 15 (Ciudad Oculta)	2020-07-01	hasta_19	masculino	si	no	12
Barrio 15 (Ciudad Oculta)	2020-07-01	20_a_49	femenino	no	no	49
Barrio 15 (Ciudad Oculta)	2020-07-01	20_a_49	femenino	si	no	75
Barrio 15 (Ciudad Oculta)	2020-07-01	20_a_49	masculino	no	no	61
Barrio 15 (Ciudad Oculta)	2020-07-01	20_a_49	masculino	si	no	60
Barrio 15 (Ciudad Oculta)	2020-07-01	50_a_64	femenino	no	no	4
Barrio 15 (Ciudad Oculta)	2020-07-01	50_a_64	femenino	si	no	10
Barrio 15 (Ciudad Oculta)	2020-07-01	50_a_64	masculino	no	no	6
Barrio 15 (Ciudad Oculta)	2020-07-01	50_a_64	masculino	si	no	14
Barrio 15 (Ciudad Oculta)	2020-07-01	65_y_mas	femenino	no	no	5
Barrio 15 (Ciudad Oculta)	2020-07-01	65_y_mas	femenino	si	no	3
Barrio 15 (Ciudad Oculta)	2020-07-01	65_y_mas	masculino	si	no	5
Barrio 15 (Ciudad Oculta)	2020-08-01	hasta_19	femenino	no	no	10
Barrio 15 (Ciudad Oculta)	2020-08-01	hasta_19	femenino	si	no	5
Barrio 15 (Ciudad Oculta)	2020-08-01	hasta_19	masculino	no	no	14
Barrio 15 (Ciudad Oculta)	2020-08-01	hasta_19	masculino	si	no	5
Barrio 15 (Ciudad Oculta)	2020-08-01	20_a_49	femenino	no	no	19
Barrio 15 (Ciudad Oculta)	2020-08-01	20_a_49	femenino	si	no	24
Barrio 15 (Ciudad Oculta)	2020-08-01	20_a_49	masculino	no	no	16
Barrio 15 (Ciudad Oculta)	2020-08-01	20_a_49	masculino	si	no	23
Barrio 15 (Ciudad Oculta)	2020-08-01	50_a_64	femenino	no	no	5
Barrio 15 (Ciudad Oculta)	2020-08-01	50_a_64	femenino	si	no	4
Barrio 15 (Ciudad Oculta)	2020-08-01	50_a_64	masculino	no	no	3
Barrio 15 (Ciudad Oculta)	2020-08-01	50_a_64	masculino	si	no	7
Barrio 15 (Ciudad Oculta)	2020-08-01	65_y_mas	femenino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-08-01	65_y_mas	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-09-01	hasta_19	femenino	no	no	7
Barrio 15 (Ciudad Oculta)	2020-09-01	hasta_19	femenino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-09-01	hasta_19	masculino	no	no	6
Barrio 15 (Ciudad Oculta)	2020-09-01	hasta_19	masculino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-09-01	20_a_49	femenino	no	no	15
Barrio 15 (Ciudad Oculta)	2020-09-01	20_a_49	femenino	si	no	12
Barrio 15 (Ciudad Oculta)	2020-09-01	20_a_49	masculino	no	no	9
Barrio 15 (Ciudad Oculta)	2020-09-01	20_a_49	masculino	si	no	12
Barrio 15 (Ciudad Oculta)	2020-09-01	50_a_64	femenino	no	no	3
Barrio 15 (Ciudad Oculta)	2020-09-01	50_a_64	femenino	si	no	3
Barrio 15 (Ciudad Oculta)	2020-09-01	50_a_64	masculino	no	no	2
Barrio 15 (Ciudad Oculta)	2020-09-01	50_a_64	masculino	si	no	2
Barrio 15 (Ciudad Oculta)	2020-09-01	65_y_mas	femenino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-09-01	65_y_mas	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-10-01	hasta_19	femenino	no	no	4
Barrio 15 (Ciudad Oculta)	2020-10-01	hasta_19	masculino	no	no	2
Barrio 15 (Ciudad Oculta)	2020-10-01	20_a_49	femenino	no	no	4
Barrio 15 (Ciudad Oculta)	2020-10-01	20_a_49	femenino	si	no	9
Barrio 15 (Ciudad Oculta)	2020-10-01	20_a_49	masculino	no	no	7
Barrio 15 (Ciudad Oculta)	2020-10-01	20_a_49	masculino	si	no	8
Barrio 15 (Ciudad Oculta)	2020-10-01	50_a_64	femenino	no	no	2
Barrio 15 (Ciudad Oculta)	2020-10-01	50_a_64	femenino	si	no	5
Barrio 15 (Ciudad Oculta)	2020-10-01	50_a_64	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-10-01	50_a_64	masculino	si	no	2
Barrio 15 (Ciudad Oculta)	2020-10-01	65_y_mas	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-10-01	65_y_mas	masculino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-11-01	hasta_19	femenino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-11-01	hasta_19	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-11-01	20_a_49	femenino	no	no	3
Barrio 15 (Ciudad Oculta)	2020-11-01	20_a_49	femenino	si	no	6
Barrio 15 (Ciudad Oculta)	2020-11-01	20_a_49	masculino	no	no	4
Barrio 15 (Ciudad Oculta)	2020-11-01	20_a_49	masculino	si	no	4
Barrio 15 (Ciudad Oculta)	2020-11-01	50_a_64	femenino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-11-01	50_a_64	masculino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-11-01	65_y_mas	femenino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-11-01	65_y_mas	masculino	no	no	2
Barrio 15 (Ciudad Oculta)	2020-12-01	hasta_19	femenino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-12-01	hasta_19	masculino	no	no	2
Barrio 15 (Ciudad Oculta)	2020-12-01	20_a_49	femenino	no	no	3
Barrio 15 (Ciudad Oculta)	2020-12-01	20_a_49	femenino	si	no	5
Barrio 15 (Ciudad Oculta)	2020-12-01	20_a_49	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-12-01	20_a_49	masculino	si	no	2
Barrio 15 (Ciudad Oculta)	2020-12-01	50_a_64	femenino	no	no	2
Barrio 15 (Ciudad Oculta)	2020-12-01	50_a_64	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2020-12-01	50_a_64	masculino	si	no	1
Barrio 15 (Ciudad Oculta)	2020-12-01	65_y_mas	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2021-01-01	hasta_19	femenino	no	no	3
Barrio 15 (Ciudad Oculta)	2021-01-01	20_a_49	femenino	no	no	1
Barrio 15 (Ciudad Oculta)	2021-01-01	20_a_49	femenino	si	no	3
Barrio 15 (Ciudad Oculta)	2021-01-01	20_a_49	masculino	no	no	6
Barrio 15 (Ciudad Oculta)	2021-01-01	20_a_49	masculino	si	no	4
Barrio 15 (Ciudad Oculta)	2021-01-01	50_a_64	femenino	si	no	1
Barrio 15 (Ciudad Oculta)	2021-01-01	50_a_64	masculino	si	no	1
Barrio 15 (Ciudad Oculta)	2021-01-01	65_y_mas	femenino	no	no	1
Barrio 15 (Ciudad Oculta)	2021-01-01	65_y_mas	femenino	si	no	1
Barrio 15 (Ciudad Oculta)	2021-02-01	hasta_19	femenino	no	no	1
Barrio 15 (Ciudad Oculta)	2021-02-01	hasta_19	masculino	no	no	1
Barrio 15 (Ciudad Oculta)	2021-02-01	20_a_49	femenino	no	no	2
Barrio 15 (Ciudad Oculta)	2021-02-01	20_a_49	femenino	si	no	2
Barrio 15 (Ciudad Oculta)	2021-02-01	20_a_49	masculino	no	no	4
Barrio 15 (Ciudad Oculta)	2021-02-01	20_a_49	masculino	si	no	3
Barrio 15 (Ciudad Oculta)	2021-02-01	50_a_64	femenino	no	no	1
Barrio 15 (Ciudad Oculta)	2021-02-01	50_a_64	femenino	si	no	4
Barrio 15 (Ciudad Oculta)	2021-02-01	50_a_64	masculino	no	no	2
Barrio 15 (Ciudad Oculta)	2021-02-01	65_y_mas	masculino	si	no	1
Barrio 15 (Ciudad Oculta)	2021-03-01	hasta_19	masculino	no	no	2
Barrio 15 (Ciudad Oculta)	2021-03-01	20_a_49	femenino	no	no	7
Barrio 15 (Ciudad Oculta)	2021-03-01	20_a_49	femenino	si	no	4
Barrio 15 (Ciudad Oculta)	2021-03-01	20_a_49	masculino	no	no	5
Barrio 15 (Ciudad Oculta)	2021-03-01	20_a_49	masculino	si	no	5
