orderDate,day_of_week,category,name,state,orders,unit_price,total
2022-09-11,0,Classic,Margherita Pizza Small,NV,36,11,396
2022-09-11,0,Classic,Margherita Pizza Extra Large,NV,39,21,819
2022-08-16,2,Specialty,BBQ Chicken Pizza Medium,CA,84,17,1428
2022-05-11,3,Specialty,Oxtail Pizza Small,CA,95,13,1235
2022-12-07,3,Vegetarian,Sicilian Pizza Small,CA,32,13,416
2022-06-01,3,Classic,Pepperoni Pizza Extra Large,CA,86,23,1978
2022-03-02,3,Classic,Meat Lover's Pizza Medium,CA,87,19,1653
2022-02-22,2,Classic,Pepperoni Pizza Small,NV,29,13,377
2022-11-14,1,Classic,Margherita Pizza Medium,CA,59,15,885
2022-04-03,0,Specialty,Buffalo Chicken Pizza Large,CA,51,20,1020
2022-07-02,6,Classic,Meat Lover's Pizza Medium,CA,123,19,2337
2022-12-07,3,Classic,Meat Lover's Pizza Extra Large,NV,56,25,1400
2022-05-02,1,Classic,Meat Lover's Pizza Small,NV,36,14,504
2022-05-02,1,Classic,Hawaiian Pizza Extra Large,NV,40,22,880
2022-11-19,6,Specialty,Buffalo Chicken Pizza Extra Large,NV,11,23,253
2022-02-16,3,Classic,Hawaiian Pizza Medium,CA,154,16,2464
2022-02-16,3,Specialty,BBQ Chicken Pizza Small,CA,7,13,91
2022-05-06,5,Classic,Pepperoni Pizza Medium,CA,170,17,2890
2022-05-06,5,Classic,Hawaiian Pizza Large,CA,109,19,2071
2022-11-19,6,Classic,Meat Lover's Pizza Large,NV,33,22,726
2022-11-19,6,Classic,Hawaiian Pizza Small,NV,44,12,528
2022-12-25,0,Classic,Margherita Pizza Medium,NV,28,15,420
2022-02-14,1,Specialty,BBQ Chicken Pizza Medium,CA,80,17,1360
2022-08-31,3,Specialty,Oxtail Pizza Large,NV,15,20,300
2022-07-08,5,Classic,Margherita Pizza Large,CA,94,18,1692
2022-01-05,3,Classic,Pepperoni Pizza Extra Large,CA,92,23,2116
2022-12-24,6,Classic,Margherita Pizza Small,NV,46,11,506
2022-05-25,3,Classic,Hawaiian Pizza Large,NV,25,19,475
2022-05-25,3,Specialty,BBQ Chicken Pizza Extra Large,NV,10,23,230
2022-04-19,2,Classic,Margherita Pizza Large,CA,94,18,1692
2022-07-28,4,Specialty,BBQ Chicken Pizza Medium,CA,53,17,901
2022-01-11,2,Classic,Meat Lover's Pizza Extra Large,NV,50,25,1250
2022-01-11,2,Classic,Pepperoni Pizza Medium,NV,62,17,1054
2022-06-18,6,Classic,Hawaiian Pizza Extra Large,NV,67,22,1474
2022-06-18,6,Classic,Margherita Pizza Small,NV,77,11,847
2022-12-29,4,Classic,Pepperoni Pizza Medium,CA,118,17,2006
2022-03-28,1,Classic,Hawaiian Pizza Extra Large,CA,133,22,2926
2022-12-05,1,Classic,Margherita Pizza Large,CA,79,18,1422
2022-05-18,3,Specialty,BBQ Chicken Pizza Medium,CA,44,17,748
2022-10-11,2,Specialty,Oxtail Pizza Small,CA,44,13,572
2022-10-11,2,Classic,Pepperoni Pizza Medium,CA,125,17,2125
2022-09-06,2,Classic,Pepperoni Pizza Large,CA,85,20,1700
2022-03-15,2,Classic,Hawaiian Pizza Medium,CA,162,16,2592
2022-07-26,2,Classic,Meat Lover's Pizza Medium,CA,72,19,1368
2022-11-02,3,Classic,Hawaiian Pizza Large,CA,91,19,1729
2022-05-21,6,Classic,Hawaiian Pizza Extra Large,CA,153,22,3366
2022-05-21,6,Classic,Pepperoni Pizza Medium,CA,235,17,3995
2022-05-21,6,Classic,Meat Lover's Pizza Extra Large,CA,203,25,5075
2022-03-24,4,Classic,Margherita Pizza Small,NV,46,11,506
2022-03-01,2,Classic,Margherita Pizza Large,CA,88,18,1584
2022-03-01,2,Classic,Margherita Pizza Medium,CA,89,15,1335
2022-12-19,1,Classic,Pepperoni Pizza Small,CA,75,13,975
2022-12-19,1,Classic,Hawaiian Pizza Extra Large,CA,93,22,2046
2022-07-05,2,Classic,Pepperoni Pizza Small,NV,35,13,455
2022-10-31,1,Classic,Meat Lover's Pizza Small,CA,147,14,2058
2022-04-29,5,Classic,Hawaiian Pizza Extra Large,CA,160,22,3520
2022-11-28,1,Classic,Hawaiian Pizza Small,NV,25,12,300
2022-12-15,4,Classic,Meat Lover's Pizza Large,CA,66,22,1452
2022-12-15,4,Classic,Hawaiian Pizza Small,CA,60,12,720
2022-06-19,0,Classic,Pepperoni Pizza Medium,CA,171,17,2907
2022-06-19,0,Classic,Meat Lover's Pizza Small,CA,97,14,1358
2022-10-10,1,Classic,Hawaiian Pizza Medium,CA,166,16,2656
2022-10-10,1,Classic,Pepperoni Pizza Small,CA,81,13,1053
2022-02-19,6,Classic,Margherita Pizza Small,NV,74,11,814
2022-02-19,6,Classic,Margherita Pizza Extra Large,NV,52,21,1092
2022-02-19,6,Classic,Hawaiian Pizza Large,NV,55,19,1045
2022-08-31,3,Classic,Hawaiian Pizza Large,CA,119,19,2261
2022-08-06,6,Classic,Meat Lover's Pizza Large,CA,144,22,3168
2022-08-06,6,Classic,Margherita Pizza Extra Large,CA,104,21,2184
2022-07-31,0,Classic,Hawaiian Pizza Small,CA,114,12,1368
2022-08-08,1,Classic,Meat Lover's Pizza Small,CA,132,14,1848
2022-08-07,0,Classic,Margherita Pizza Extra Large,CA,84,21,1764
2022-08-07,0,Classic,Hawaiian Pizza Medium,CA,233,16,3728
2022-10-09,0,Classic,Pepperoni Pizza Medium,CA,173,17,2941
2022-08-11,4,Specialty,BBQ Chicken Pizza Large,NV,17,20,340
2022-08-11,4,Classic,Meat Lover's Pizza Small,NV,42,14,588
2022-04-20,3,Classic,Margherita Pizza Small,CA,134,11,1474
2022-06-10,5,Specialty,BBQ Chicken Pizza Small,CA,19,13,247
2022-12-04,0,Classic,Meat Lover's Pizza Small,CA,182,14,2548
2022-08-06,6,Classic,Meat Lover's Pizza Medium,CA,119,19,2261
2022-08-03,3,Classic,Hawaiian Pizza Large,NV,41,19,779
2022-12-21,3,Classic,Hawaiian Pizza Small,NV,26,12,312
2022-07-21,4,Specialty,Oxtail Pizza Large,CA,42,20,840
2022-07-21,4,Classic,Pepperoni Pizza Medium,CA,140,17,2380
2022-05-25,3,Classic,Meat Lover's Pizza Medium,NV,32,19,608
2022-09-09,5,Specialty,BBQ Chicken Pizza Large,CA,78,20,1560
2022-07-21,4,Classic,Pepperoni Pizza Extra Large,CA,86,23,1978
2022-01-08,6,Specialty,Buffalo Chicken Pizza Large,CA,65,20,1300
2022-07-24,0,Specialty,Oxtail Pizza Large,NV,18,20,360
2022-04-29,5,Classic,Hawaiian Pizza Medium,NV,80,16,1280
2022-02-19,6,Classic,Pepperoni Pizza Medium,CA,240,17,4080
2022-02-19,6,Classic,Meat Lover's Pizza Extra Large,CA,189,25,4725
2022-02-19,6,Classic,Meat Lover's Pizza Large,CA,130,22,2860
2022-04-10,0,Classic,Meat Lover's Pizza Extra Large,CA,170,25,4250
2022-04-10,0,Classic,Meat Lover's Pizza Medium,CA,107,19,2033
2022-06-25,6,Classic,Margherita Pizza Large,CA,112,18,2016
2022-08-28,0,Classic,Meat Lover's Pizza Extra Large,CA,157,25,3925
2022-11-28,1,Classic,Hawaiian Pizza Medium,CA,177,16,2832
2022-10-06,4,Classic,Hawaiian Pizza Large,CA,115,19,2185
2022-04-08,5,Classic,Meat Lover's Pizza Small,CA,138,14,1932
2022-11-27,0,Specialty,BBQ Chicken Pizza Small,CA,76,13,988
2022-11-27,0,Classic,Meat Lover's Pizza Small,CA,180,14,2520
2022-03-10,4,Classic,Hawaiian Pizza Extra Large,CA,105,22,2310
2022-05-15,0,Classic,Hawaiian Pizza Medium,NV,62,16,992
2022-08-06,6,Classic,Pepperoni Pizza Medium,CA,210,17,3570
2022-07-03,0,Vegetarian,Sicilian Pizza Small,NV,10,13,130
2022-07-03,0,Classic,Hawaiian Pizza Small,NV,32,12,384
2022-06-11,6,Classic,Hawaiian Pizza Medium,CA,230,16,3680
2022-03-06,0,Classic,Meat Lover's Pizza Small,NV,70,14,980
2022-10-30,0,Classic,Hawaiian Pizza Small,CA,74,12,888
2022-11-20,0,Classic,Hawaiian Pizza Large,CA,138,19,2622
2022-05-08,0,Classic,Meat Lover's Pizza Medium,CA,92,19,1748
2022-01-09,0,Classic,Hawaiian Pizza Medium,NV,92,16,1472
2022-01-09,0,Classic,Hawaiian Pizza Extra Large,NV,52,22,1144
2022-04-10,0,Classic,Pepperoni Pizza Medium,CA,219,17,3723
2022-04-10,0,Classic,Pepperoni Pizza Small,CA,93,13,1209
2022-07-01,5,Specialty,BBQ Chicken Pizza Medium,NV,22,17,374
2022-09-10,6,Classic,Pepperoni Pizza Extra Large,CA,114,23,2622
2022-09-10,6,Classic,Meat Lover's Pizza Medium,CA,120,19,2280
2022-09-15,4,Classic,Pepperoni Pizza Extra Large,CA,72,23,1656
2022-09-15,4,Classic,Hawaiian Pizza Extra Large,CA,96,22,2112
2022-02-19,6,Specialty,Oxtail Pizza Small,NV,42,13,546
2022-02-19,6,Specialty,BBQ Chicken Pizza Medium,NV,29,17,493
2022-06-07,2,Classic,Meat Lover's Pizza Medium,CA,111,19,2109
2022-04-23,6,Classic,Margherita Pizza Medium,CA,121,15,1815
2022-02-21,1,Classic,Meat Lover's Pizza Small,NV,44,14,616
2022-12-23,5,Classic,Meat Lover's Pizza Medium,CA,94,19,1786
2022-05-17,2,Classic,Margherita Pizza Large,CA,78,18,1404
2022-08-11,4,Classic,Meat Lover's Pizza Small,CA,125,14,1750
2022-06-23,4,Vegetarian,Sicilian Pizza Small,CA,21,13,273
2022-05-14,6,Specialty,Oxtail Pizza Small,CA,93,13,1209
2022-12-22,4,Classic,Meat Lover's Pizza Extra Large,CA,185,25,4625
2022-03-24,4,Classic,Pepperoni Pizza Medium,CA,178,17,3026
2022-01-02,0,Classic,Meat Lover's Pizza Extra Large,CA,155,25,3875
2022-10-18,2,Classic,Hawaiian Pizza Small,NV,24,12,288
2022-03-23,3,Specialty,Buffalo Chicken Pizza Large,NV,17,20,340
2022-12-11,0,Specialty,Oxtail Pizza Large,CA,73,20,1460
2022-01-22,6,Classic,Pepperoni Pizza Medium,CA,219,17,3723
2022-03-22,2,Classic,Hawaiian Pizza Medium,CA,185,16,2960
2022-11-08,2,Specialty,Oxtail Pizza Small,CA,79,13,1027
2022-12-10,6,Classic,Pepperoni Pizza Small,CA,135,13,1755
2022-07-31,0,Classic,Pepperoni Pizza Medium,NV,63,17,1071
2022-12-02,5,Classic,Hawaiian Pizza Small,CA,78,12,936
2022-03-30,3,Vegetarian,Sicilian Pizza Medium,CA,16,17,272
2022-01-10,1,Classic,Meat Lover's Pizza Extra Large,CA,121,25,3025
2022-12-16,5,Classic,Meat Lover's Pizza Medium,CA,91,19,1729
2022-08-12,5,Classic,Margherita Pizza Small,CA,109,11,1199
2022-06-24,5,Classic,Pepperoni Pizza Small,CA,108,13,1404
2022-06-16,4,Classic,Meat Lover's Pizza Extra Large,CA,121,25,3025
2022-03-18,5,Classic,Margherita Pizza Medium,CA,83,15,1245
2022-12-27,2,Specialty,Oxtail Pizza Small,NV,45,13,585
2022-03-28,1,Classic,Pepperoni Pizza Small,CA,79,13,1027
2022-05-17,2,Classic,Hawaiian Pizza Small,NV,36,12,432
2022-08-08,1,Classic,Meat Lover's Pizza Large,CA,73,22,1606
2022-08-11,4,Classic,Hawaiian Pizza Large,NV,50,19,950
2022-02-05,6,Classic,Meat Lover's Pizza Medium,NV,37,19,703
2022-08-08,1,Classic,Margherita Pizza Extra Large,CA,70,21,1470
2022-03-09,3,Classic,Hawaiian Pizza Medium,NV,51,16,816
2022-02-21,1,Classic,Hawaiian Pizza Extra Large,NV,42,22,924
2022-02-21,1,Classic,Margherita Pizza Small,NV,45,11,495
2022-02-06,0,Classic,Hawaiian Pizza Medium,NV,91,16,1456
2022-11-27,0,Specialty,Oxtail Pizza Large,CA,78,20,1560
2022-03-01,2,Classic,Hawaiian Pizza Large,CA,107,19,2033
2022-05-28,6,Classic,Margherita Pizza Large,CA,117,18,2106
2022-12-12,1,Classic,Margherita Pizza Large,CA,66,18,1188
2022-03-15,2,Classic,Pepperoni Pizza Medium,CA,152,17,2584
2022-06-19,0,Classic,Margherita Pizza Medium,NV,45,15,675
2022-11-01,2,Specialty,BBQ Chicken Pizza Large,NV,17,20,340
2022-11-01,2,Classic,Margherita Pizza Small,NV,40,11,440
2022-12-27,2,Classic,Meat Lover's Pizza Large,CA,65,22,1430
2022-12-27,2,Classic,Pepperoni Pizza Medium,CA,121,17,2057
2022-12-27,2,Classic,Hawaiian Pizza Medium,CA,180,16,2880
2022-12-04,0,Classic,Hawaiian Pizza Medium,CA,217,16,3472
2022-03-12,6,Classic,Hawaiian Pizza Medium,CA,215,16,3440
2022-03-12,6,Classic,Pepperoni Pizza Medium,CA,251,17,4267
2022-12-04,0,Classic,Meat Lover's Pizza Extra Large,NV,68,25,1700
2022-05-17,2,Classic,Pepperoni Pizza Large,CA,84,20,1680
2022-08-12,5,Specialty,Buffalo Chicken Pizza Large,CA,18,20,360
2022-12-21,3,Specialty,Buffalo Chicken Pizza Extra Large,CA,43,23,989
2022-12-21,3,Classic,Pepperoni Pizza Large,CA,87,20,1740
2022-08-08,1,Specialty,BBQ Chicken Pizza Small,CA,38,13,494
2022-07-23,6,Classic,Hawaiian Pizza Medium,CA,294,16,4704
2022-02-01,2,Specialty,Oxtail Pizza Large,CA,14,20,280
2022-02-01,2,Classic,Hawaiian Pizza Large,CA,82,19,1558
2022-11-27,0,Specialty,Buffalo Chicken Pizza Extra Large,CA,56,23,1288
2022-09-13,2,Classic,Pepperoni Pizza Large,CA,86,20,1720
2022-09-13,2,Classic,Hawaiian Pizza Medium,CA,173,16,2768
2022-08-24,3,Classic,Meat Lover's Pizza Extra Large,CA,154,25,3850
2022-08-24,3,Specialty,BBQ Chicken Pizza Small,CA,49,13,637
2022-08-10,3,Classic,Pepperoni Pizza Extra Large,CA,66,23,1518
2022-02-19,6,Classic,Pepperoni Pizza Medium,NV,76,17,1292
2022-06-29,3,Classic,Hawaiian Pizza Large,CA,104,19,1976
2022-12-21,3,Specialty,BBQ Chicken Pizza Large,CA,65,20,1300
2022-04-03,0,Classic,Pepperoni Pizza Small,NV,36,13,468
2022-06-09,4,Classic,Hawaiian Pizza Extra Large,CA,130,22,2860
2022-07-10,0,Classic,Margherita Pizza Small,CA,143,11,1573
2022-10-28,5,Classic,Margherita Pizza Extra Large,CA,100,21,2100
2022-07-15,5,Classic,Meat Lover's Pizza Extra Large,NV,48,25,1200
2022-07-15,5,Classic,Meat Lover's Pizza Small,NV,41,14,574
2022-06-11,6,Classic,Meat Lover's Pizza Large,NV,41,22,902
2022-06-11,6,Classic,Meat Lover's Pizza Medium,NV,50,19,950
2022-11-30,3,Classic,Margherita Pizza Medium,CA,79,15,1185
2022-06-20,1,Specialty,Oxtail Pizza Small,CA,63,13,819
2022-08-31,3,Classic,Pepperoni Pizza Small,NV,23,13,299
2022-07-27,3,Classic,Hawaiian Pizza Extra Large,NV,37,22,814
2022-01-28,5,Classic,Margherita Pizza Medium,CA,90,15,1350
2022-06-29,3,Classic,Meat Lover's Pizza Small,CA,101,14,1414
2022-09-18,0,Classic,Pepperoni Pizza Large,CA,116,20,2320
2022-01-31,1,Classic,Meat Lover's Pizza Small,NV,26,14,364
2022-01-21,5,Classic,Margherita Pizza Small,NV,49,11,539
2022-07-06,3,Classic,Pepperoni Pizza Large,CA,84,20,1680
2022-07-06,3,Classic,Hawaiian Pizza Large,CA,118,19,2242
2022-07-06,3,Classic,Meat Lover's Pizza Extra Large,CA,128,25,3200
2022-08-15,1,Classic,Hawaiian Pizza Large,NV,50,19,950
2022-08-15,1,Specialty,Oxtail Pizza Large,NV,18,20,360
2022-05-05,4,Vegetarian,Sicilian Pizza Small,NV,2,13,26
2022-04-22,5,Vegetarian,Sicilian Pizza Extra Large,NV,10,23,230
2022-10-18,2,Classic,Meat Lover's Pizza Medium,CA,80,19,1520
2022-01-14,5,Classic,Hawaiian Pizza Large,NV,29,19,551
2022-05-27,5,Classic,Hawaiian Pizza Extra Large,CA,168,22,3696
2022-05-27,5,Specialty,BBQ Chicken Pizza Extra Large,CA,29,23,667
2022-05-13,5,Classic,Hawaiian Pizza Large,NV,40,19,760
2022-05-13,5,Vegetarian,Sicilian Pizza Extra Large,NV,15,23,345
2022-03-23,3,Classic,Meat Lover's Pizza Small,CA,118,14,1652
2022-09-18,0,Specialty,BBQ Chicken Pizza Large,CA,52,20,1040
2022-09-12,1,Classic,Meat Lover's Pizza Large,CA,94,22,2068
2022-06-18,6,Classic,Meat Lover's Pizza Medium,NV,44,19,836
2022-10-01,6,Classic,Meat Lover's Pizza Large,NV,55,22,1210
2022-06-16,4,Classic,Hawaiian Pizza Extra Large,NV,38,22,836
2022-03-16,3,Specialty,BBQ Chicken Pizza Large,CA,62,20,1240
2022-03-16,3,Specialty,Buffalo Chicken Pizza Extra Large,CA,14,23,322
2022-12-21,3,Classic,Margherita Pizza Medium,CA,73,15,1095
2022-11-02,3,Classic,Hawaiian Pizza Medium,CA,186,16,2976
2022-06-14,2,Classic,Pepperoni Pizza Large,CA,90,20,1800
2022-08-11,4,Classic,Meat Lover's Pizza Medium,NV,33,19,627
2022-08-11,4,Classic,Hawaiian Pizza Medium,NV,63,16,1008
2022-03-20,0,Classic,Pepperoni Pizza Medium,CA,200,17,3400
2022-05-23,1,Classic,Hawaiian Pizza Small,CA,102,12,1224
2022-03-18,5,Classic,Margherita Pizza Small,CA,117,11,1287
2022-03-18,5,Classic,Hawaiian Pizza Medium,CA,181,16,2896
2022-06-11,6,Classic,Meat Lover's Pizza Large,CA,129,22,2838
2022-11-17,4,Classic,Margherita Pizza Medium,NV,21,15,315
2022-11-17,4,Classic,Margherita Pizza Small,NV,31,11,341
2022-09-25,0,Specialty,Buffalo Chicken Pizza Large,NV,10,20,200
2022-11-18,5,Classic,Hawaiian Pizza Large,CA,100,19,1900
2022-11-18,5,Specialty,Buffalo Chicken Pizza Extra Large,CA,39,23,897
2022-01-04,2,Classic,Hawaiian Pizza Small,CA,71,12,852
2022-01-04,2,Classic,Hawaiian Pizza Extra Large,CA,118,22,2596
2022-01-03,1,Classic,Meat Lover's Pizza Large,CA,82,22,1804
2022-01-03,1,Specialty,Oxtail Pizza Small,CA,92,13,1196
2022-01-03,1,Classic,Hawaiian Pizza Large,CA,128,19,2432
2022-10-24,1,Classic,Pepperoni Pizza Medium,NV,53,17,901
2022-01-31,1,Classic,Meat Lover's Pizza Extra Large,CA,127,25,3175
2022-11-07,1,Classic,Margherita Pizza Medium,CA,79,15,1185
2022-08-10,3,Classic,Meat Lover's Pizza Extra Large,CA,129,25,3225
2022-11-17,4,Classic,Meat Lover's Pizza Small,CA,158,14,2212
2022-11-17,4,Vegetarian,Sicilian Pizza Small,CA,34,13,442
2022-05-28,6,Classic,Meat Lover's Pizza Small,CA,136,14,1904
2022-09-30,5,Classic,Pepperoni Pizza Medium,NV,55,17,935
2022-10-24,1,Classic,Meat Lover's Pizza Small,NV,41,14,574
2022-05-22,0,Classic,Hawaiian Pizza Medium,CA,172,16,2752
2022-08-10,3,Classic,Hawaiian Pizza Medium,NV,66,16,1056
2022-11-14,1,Specialty,Oxtail Pizza Small,CA,81,13,1053
2022-01-15,6,Classic,Pepperoni Pizza Large,CA,155,20,3100
2022-12-24,6,Specialty,Oxtail Pizza Small,CA,122,13,1586
2022-10-12,3,Classic,Pepperoni Pizza Medium,CA,144,17,2448
2022-10-23,0,Classic,Margherita Pizza Extra Large,CA,83,21,1743
2022-09-01,4,Classic,Meat Lover's Pizza Medium,CA,82,19,1558
2022-09-01,4,Classic,Margherita Pizza Extra Large,CA,91,21,1911
2022-02-22,2,Classic,Margherita Pizza Small,NV,47,11,517
2022-02-22,2,Classic,Pepperoni Pizza Large,NV,37,20,740
2022-08-04,4,Classic,Margherita Pizza Extra Large,CA,90,21,1890
2022-04-06,3,Classic,Meat Lover's Pizza Medium,CA,72,19,1368
2022-04-06,3,Classic,Margherita Pizza Small,CA,141,11,1551
2022-08-14,0,Classic,Pepperoni Pizza Medium,CA,178,17,3026
2022-08-14,0,Specialty,BBQ Chicken Pizza Medium,CA,57,17,969
2022-02-03,4,Classic,Meat Lover's Pizza Extra Large,CA,122,25,3050
2022-01-27,4,Classic,Margherita Pizza Small,CA,159,11,1749
2022-01-22,6,Classic,Hawaiian Pizza Extra Large,CA,198,22,4356
2022-01-22,6,Classic,Pepperoni Pizza Small,CA,99,13,1287
2022-12-04,0,Specialty,Oxtail Pizza Large,CA,91,20,1820
2022-12-03,6,Classic,Hawaiian Pizza Extra Large,NV,43,22,946
2022-08-24,3,Classic,Hawaiian Pizza Small,CA,70,12,840
2022-01-14,5,Specialty,Oxtail Pizza Small,CA,105,13,1365
2022-06-22,3,Classic,Meat Lover's Pizza Large,CA,85,22,1870
2022-05-31,2,Classic,Margherita Pizza Small,NV,47,11,517
2022-07-23,6,Classic,Margherita Pizza Extra Large,NV,38,21,798
2022-07-30,6,Classic,Meat Lover's Pizza Extra Large,CA,191,25,4775
2022-07-30,6,Classic,Hawaiian Pizza Medium,CA,263,16,4208
2022-07-20,3,Vegetarian,Sicilian Pizza Small,CA,27,13,351
2022-07-20,3,Classic,Pepperoni Pizza Small,CA,89,13,1157
2022-05-18,3,Vegetarian,Sicilian Pizza Extra Large,CA,35,23,805
2022-04-27,3,Classic,Meat Lover's Pizza Medium,CA,92,19,1748
2022-09-10,6,Classic,Pepperoni Pizza Extra Large,NV,44,23,1012
2022-10-09,0,Classic,Pepperoni Pizza Large,CA,100,20,2000
2022-10-09,0,Vegetarian,Sicilian Pizza Small,CA,39,13,507
2022-11-15,2,Classic,Hawaiian Pizza Large,CA,97,19,1843
2022-11-15,2,Classic,Margherita Pizza Extra Large,CA,67,21,1407
2022-11-20,0,Specialty,Oxtail Pizza Small,CA,96,13,1248
2022-04-08,5,Classic,Margherita Pizza Medium,CA,95,15,1425
2022-03-16,3,Classic,Hawaiian Pizza Extra Large,NV,49,22,1078
2022-10-08,6,Classic,Pepperoni Pizza Small,CA,103,13,1339
2022-11-05,6,Classic,Hawaiian Pizza Large,CA,146,19,2774
2022-01-06,4,Classic,Hawaiian Pizza Small,NV,28,12,336
2022-01-06,4,Classic,Margherita Pizza Small,NV,50,11,550
2022-11-12,6,Classic,Margherita Pizza Medium,CA,110,15,1650
2022-06-13,1,Classic,Hawaiian Pizza Medium,CA,176,16,2816
2022-06-13,1,Classic,Hawaiian Pizza Large,CA,132,19,2508
2022-07-19,2,Specialty,BBQ Chicken Pizza Medium,CA,55,17,935
2022-06-15,3,Classic,Margherita Pizza Extra Large,CA,94,21,1974
2022-06-23,4,Classic,Hawaiian Pizza Extra Large,NV,43,22,946
2022-10-05,3,Classic,Pepperoni Pizza Large,CA,84,20,1680
2022-07-03,0,Classic,Meat Lover's Pizza Small,CA,155,14,2170
2022-05-08,0,Classic,Meat Lover's Pizza Large,CA,105,22,2310
2022-02-24,4,Specialty,Oxtail Pizza Small,NV,33,13,429
2022-11-04,5,Classic,Hawaiian Pizza Medium,CA,235,16,3760
2022-01-27,4,Classic,Hawaiian Pizza Large,CA,103,19,1957
2022-01-27,4,Classic,Hawaiian Pizza Medium,CA,169,16,2704
2022-08-15,1,Classic,Pepperoni Pizza Large,CA,65,20,1300
2022-08-15,1,Classic,Meat Lover's Pizza Small,CA,127,14,1778
2022-09-03,6,Classic,Hawaiian Pizza Extra Large,NV,53,22,1166
2022-07-27,3,Vegetarian,Sicilian Pizza Extra Large,CA,50,23,1150
2022-02-13,0,Specialty,BBQ Chicken Pizza Small,CA,8,13,104
2022-02-13,0,Classic,Meat Lover's Pizza Medium,CA,112,19,2128
2022-06-25,6,Classic,Hawaiian Pizza Large,CA,177,19,3363
2022-02-19,6,Classic,Margherita Pizza Medium,NV,30,15,450
2022-01-26,3,Vegetarian,Sicilian Pizza Small,CA,42,13,546
2022-11-13,0,Classic,Pepperoni Pizza Small,CA,109,13,1417
2022-09-29,4,Classic,Pepperoni Pizza Small,CA,85,13,1105
2022-10-01,6,Classic,Margherita Pizza Small,NV,52,11,572
2022-02-22,2,Classic,Hawaiian Pizza Extra Large,NV,51,22,1122
2022-06-23,4,Classic,Meat Lover's Pizza Large,NV,35,22,770
2022-03-12,6,Classic,Margherita Pizza Medium,CA,107,15,1605
2022-05-30,1,Classic,Margherita Pizza Small,NV,44,11,484
2022-09-27,2,Classic,Meat Lover's Pizza Small,NV,44,14,616
2022-08-28,0,Classic,Pepperoni Pizza Medium,CA,176,17,2992
2022-05-09,1,Classic,Margherita Pizza Small,CA,146,11,1606
2022-08-07,0,Classic,Margherita Pizza Large,CA,98,18,1764
2022-08-10,3,Classic,Pepperoni Pizza Large,NV,19,20,380
2022-12-04,0,Classic,Margherita Pizza Large,CA,84,18,1512
2022-07-06,3,Classic,Margherita Pizza Medium,CA,88,15,1320
2022-06-15,3,Classic,Pepperoni Pizza Extra Large,CA,77,23,1771
2022-07-03,0,Specialty,Oxtail Pizza Large,CA,47,20,940
2022-12-13,2,Specialty,BBQ Chicken Pizza Medium,NV,23,17,391
2022-06-04,6,Classic,Hawaiian Pizza Medium,CA,285,16,4560
2022-11-27,0,Classic,Pepperoni Pizza Extra Large,CA,82,23,1886
2022-03-08,2,Specialty,BBQ Chicken Pizza Large,CA,46,20,920
2022-06-29,3,Vegetarian,Sicilian Pizza Small,CA,18,13,234
2022-03-08,2,Classic,Meat Lover's Pizza Extra Large,CA,130,25,3250
2022-02-19,6,Specialty,Oxtail Pizza Small,CA,136,13,1768
2022-11-09,3,Classic,Margherita Pizza Small,CA,97,11,1067
2022-03-08,2,Classic,Hawaiian Pizza Small,NV,25,12,300
2022-06-05,0,Specialty,Oxtail Pizza Small,CA,75,13,975
2022-06-05,0,Classic,Meat Lover's Pizza Extra Large,CA,147,25,3675
2022-09-18,0,Classic,Hawaiian Pizza Extra Large,CA,122,22,2684
2022-04-11,1,Classic,Pepperoni Pizza Extra Large,CA,97,23,2231
2022-04-11,1,Classic,Hawaiian Pizza Medium,CA,163,16,2608
2022-05-08,0,Specialty,BBQ Chicken Pizza Large,CA,50,20,1000
2022-05-08,0,Classic,Pepperoni Pizza Large,CA,100,20,2000
2022-05-29,0,Classic,Hawaiian Pizza Large,CA,116,19,2204
2022-10-25,2,Classic,Meat Lover's Pizza Medium,CA,76,19,1444
2022-10-03,1,Classic,Meat Lover's Pizza Small,CA,133,14,1862
2022-10-03,1,Classic,Meat Lover's Pizza Medium,CA,91,19,1729
2022-01-20,4,Specialty,Oxtail Pizza Small,CA,79,13,1027
2022-09-29,4,Specialty,Oxtail Pizza Large,CA,41,20,820
2022-04-08,5,Classic,Margherita Pizza Extra Large,NV,29,21,609
2022-12-29,4,Classic,Meat Lover's Pizza Small,NV,49,14,686
2022-02-04,5,Vegetarian,Sicilian Pizza Large,CA,24,20,480
2022-04-20,3,Classic,Pepperoni Pizza Medium,CA,169,17,2873
2022-04-20,3,Classic,Pepperoni Pizza Small,CA,85,13,1105
2022-04-20,3,Classic,Hawaiian Pizza Small,CA,90,12,1080
2022-05-12,4,Specialty,Oxtail Pizza Small,CA,66,13,858
2022-09-26,1,Classic,Hawaiian Pizza Small,CA,74,12,888
2022-04-20,3,Classic,Pepperoni Pizza Large,NV,25,20,500
2022-01-14,5,Classic,Hawaiian Pizza Extra Large,CA,128,22,2816
